MFCC_0,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,Delta_MFCC_0,Delta_MFCC_1,Delta_MFCC_2,Delta_MFCC_3,Delta_MFCC_4,Delta_MFCC_5,Delta_MFCC_6,Delta_MFCC_7,Delta_MFCC_8,Delta_MFCC_9,Delta_MFCC_10,Delta_MFCC_11,Delta_MFCC_12,Delta2_MFCC_0,Delta2_MFCC_1,Delta2_MFCC_2,Delta2_MFCC_3,Delta2_MFCC_4,Delta2_MFCC_5,Delta2_MFCC_6,Delta2_MFCC_7,Delta2_MFCC_8,Delta2_MFCC_9,Delta2_MFCC_10,Delta2_MFCC_11,Delta2_MFCC_12,audio_file_name,outcome
-437.2876,89.403564,49.741917,38.48041,33.48252,29.841043,26.53596,23.63632,21.169487,19.016066,16.919258,14.929147,13.044393,0.08263341,0.055426758,0.0045621525,-0.004879521,-0.00054342987,0.00095704553,-0.0031052,-0.0040819612,-0.0012980317,0.0008951876,-2.3555847e-05,-0.00067101634,0.0008917572,-0.034846574,-0.01419715,-0.008769491,-0.008840744,-0.0012888834,-0.0020628122,-0.002628838,-0.0015653843,-0.00090180145,-0.0011848769,-0.001533089,-0.00035660222,0.0010341287,85148_PV.wav,1
-460.69534,76.47797,52.23072,42.17693,36.896305,32.726532,28.891981,25.4053,22.32065,19.491817,16.736322,14.114807,11.68717,0.08306121,0.047978792,-0.010598927,-0.0143110035,0.001684829,0.004229699,-0.0029825082,-0.0039115446,0.00058594847,0.0013428553,-0.001941562,-0.0027315887,0.00033065758,0.00825749,-0.00014172695,-0.00806233,0.00014830538,0.0058272793,0.004095732,0.0010717314,0.0024396558,0.0028507651,0.00048075325,-0.0014559617,-0.00024058094,0.0008572187,85148_TV.wav,1
-458.0076,80.91758,53.369637,39.96737,34.833797,31.132904,27.685429,24.680435,22.027317,19.639473,17.369673,15.196579,13.126208,0.072555654,0.03607399,-0.00965056,-0.00405893,0.0020081056,0.002025373,-0.00021953663,-0.0008515497,0.00045576668,0.0014128265,0.0001276682,-1.4230785e-05,0.0009052656,-0.011417901,0.0023642867,0.002897924,0.0013663663,0.005231601,0.004519535,0.003620824,0.0029868274,0.002956059,0.0021379204,0.00092561624,0.0007714078,0.0008679083,85150_AV.wav,1
-455.7582,86.69911,52.122173,39.24988,34.368725,30.65085,27.240995,24.222939,21.633648,19.295305,17.052418,14.8966255,12.868533,0.020170635,-0.00075751776,-0.0061468435,0.004016254,0.0035435362,0.0013502345,0.00075958244,0.0027928806,0.0033060305,0.0018604704,0.001038979,0.0012670578,0.0008965183,-0.003943779,0.0110879475,0.00093956303,-0.007794047,-0.00024139436,0.0033605387,-0.00073554245,-0.002839935,-0.00023909294,0.00084796664,-0.0006234536,-0.0012088465,-8.2679675e-05,85150_PV.wav,1
-463.80438,68.346634,50.15979,39.872643,34.79024,31.034422,27.716002,24.778017,22.120605,19.667881,17.32844,15.065774,12.921994,0.053359278,0.068370685,0.016981592,0.0020083596,0.01365801,0.011456877,0.005464961,0.004619449,0.0062922826,0.0064241085,0.003088001,0.0012318017,0.0032731933,0.016771432,0.010534472,-0.0039959406,-0.0038503918,0.0026591907,0.0016864027,-0.001801193,-0.0021366554,-0.00089375745,-0.00023647807,-0.0010476755,-0.00045575376,0.0011939635,85151_AV.wav,1
-449.37305,87.16533,57.289513,43.507725,37.717567,33.53845,29.558279,25.96974,22.744364,19.776688,16.993212,14.339365,11.821427,0.030292397,0.027349154,-0.0007696928,-0.0069874204,7.3321085e-06,0.0011156711,-0.00016345605,-0.0002421103,0.0013569808,0.0023786766,0.0020319642,0.0016324284,0.0024846338,-0.026113097,-0.01264399,-0.00079467765,0.00034911677,0.0021282665,0.0019766032,0.0005974279,0.0004043693,0.0016724992,0.0024413033,0.0014074224,0.00080674613,0.00094065076,85151_MV.wav,1
-454.38342,91.9356,51.50444,38.803635,34.03261,30.376827,27.0086,24.093071,21.569902,19.324493,17.17217,15.137722,13.1801815,0.011140359,0.013184332,-0.009621735,-0.011872338,-0.0035731513,-0.0022454334,-0.0020514405,-0.0007253201,0.0008572973,0.001330148,0.0011086585,0.00220442,0.0033622652,-0.021495387,-0.008614696,-0.0015422485,-0.0033347732,-0.00033892674,-0.00071244995,-0.0030489517,-0.0032377169,-0.0015214726,-0.001193422,-0.001556384,-0.000778498,0.00020018476,85151_PV.wav,1
-415.2327,106.23662,55.871243,42.34527,37.642918,33.354656,29.144436,25.551521,22.469551,19.687904,16.922686,14.326773,11.9630785,0.080299005,0.019647287,-0.014070771,-0.006016431,-0.003321816,-0.0013172532,-0.0033939779,-0.0009826255,0.0009222577,-0.00014342206,-0.0020994768,-0.0025941832,-0.0013530217,0.012780053,0.0072912253,-0.0049108486,-0.0043230085,0.0017403993,0.0005693242,-0.0019685284,-0.0019829355,-0.00029536974,0.0007277757,0.0009849011,0.00049057143,-0.0006311657,85151_TV.wav,1
-398.57062,111.78178,56.290096,43.622093,38.083584,33.672005,29.080397,25.054434,21.691027,18.747957,15.75108,12.93184,10.508127,0.069315106,0.03238598,-0.01240525,-0.00946603,-0.00455464,-0.001599166,-0.0066279056,-0.0072549772,-0.003866738,-0.002514796,-0.0048256745,-0.004716012,-0.0015084026,0.0046219467,0.0023638182,-0.017577374,-0.0073436815,-0.0029973504,-0.003301069,-0.0035625454,-0.0019168674,0.00023310201,0.0012619154,0.001226718,0.0011245789,0.00035630979,85152_AV.wav,1
-466.4356,71.62929,51.230583,41.91078,36.857143,32.788338,28.986513,25.533875,22.421509,19.544098,16.749428,14.086328,11.644662,0.15230933,0.0995474,-0.0062484494,-0.024089487,-0.010442203,-0.0021633895,-0.013342799,-0.013354811,-0.0031387238,0.0009935861,-0.0017299145,-0.0024037166,0.0016633252,-0.08903775,-0.03669484,-0.011967924,-0.0023778633,0.00842503,0.0064543374,0.0058541293,0.006901955,0.0064781983,0.0014932108,-0.0011794154,0.0012156263,0.0014017611,85152_MV.wav,1
-395.18536,110.51658,53.851723,41.37885,36.252815,32.40146,28.01755,24.288673,21.373466,18.902645,16.132374,13.47455,11.29681,0.027874203,0.0049732407,-0.014610947,-0.0031395643,-0.0016428516,-0.00082278566,-0.0013341814,-0.0016254254,0.00030330938,0.0005529504,0.0005268436,0.0012860968,0.0018744915,-0.015961869,-0.001307929,0.00052814966,-0.00036489998,-0.0005787583,-0.00202285,-0.0016317671,-0.0010347595,-0.001219726,-0.0013776945,-0.0004486322,0.00035525285,0.00020654299,85152_PV.wav,1
-448.41037,84.23745,52.591778,40.968,35.454723,31.599047,28.014118,24.863338,22.10815,19.623493,17.241093,14.965759,12.821801,0.02542511,0.015631123,9.1293216e-05,0.0026047144,0.0051051243,0.0046398533,0.001218585,4.172752e-05,0.0007737961,0.00048400802,-0.0008924127,-0.0012912771,-0.0006837042,-0.027529476,-0.01636916,-0.004830654,-0.004995857,-0.0021041147,-0.002171412,-0.0015844268,0.00065981114,0.00071677065,-0.0014520384,-0.0015815626,-0.00035346695,-0.00042165924,85152_TV.wav,1
-470.4582,63.028458,48.518642,39.10517,34.040443,30.453436,27.371412,24.602688,22.102962,19.821857,17.657671,15.5902405,13.615566,0.04140812,0.03965794,0.0022412774,-0.0037923986,0.0034910182,0.0035999822,-3.4034223e-05,-0.0005437694,0.0012761392,0.0021443754,0.0006358574,0.0004952777,0.0021685457,0.003991842,-0.0077001667,-0.009980357,-0.010180634,-0.0078426255,-0.004935574,-0.007055501,-0.0075091654,-0.0049791406,-0.0041457205,-0.0050372323,-0.0048133507,-0.0031769641,85153_AV.wav,1
-437.0308,90.837135,52.25329,39.86633,34.904324,30.957993,27.41095,24.325058,21.59015,19.13103,16.799198,14.625571,12.559263,-0.007793012,-0.006048443,-0.015325115,-0.012182579,-0.0077619837,-0.005579872,-0.0027412674,-0.0016595224,0.0010770558,0.0024801702,0.0028114365,0.0034227315,0.004187924,-0.011242317,0.0074875806,0.00831586,0.0036753681,0.0042018797,0.0016772548,-0.0011883639,-0.0023901719,-0.0024581433,-0.0027482978,-0.003141758,-0.0032307333,-0.0024350334,85153_PV.wav,1
-415.96292,102.42312,52.29753,39.71545,34.75631,30.995064,27.045752,23.718344,21.00374,18.666046,16.259247,13.973443,11.970944,0.07333033,0.03845789,0.00059113046,-0.005861023,-0.0013501357,0.00045257315,-0.0031047391,-0.006039785,-0.004037508,-0.0018887421,-0.0033636987,-0.004461403,-0.003344192,-0.060242973,-0.018281067,-0.0071718474,-0.0064248,-0.0017088731,-0.0027505576,-0.0024311477,-0.0009026834,0.0008196926,0.0010462045,0.0006239313,0.001145361,0.0016804001,85154_AV.wav,1
-460.25317,79.71767,53.79488,42.534412,36.9332,32.912086,29.078764,25.646145,22.607718,19.834513,17.146412,14.564125,12.162078,0.03414477,0.031480614,0.000707261,-0.0034618387,-0.0020208282,-0.0016778354,0.00147888,0.0061827977,0.006862989,0.005898007,0.00896382,0.01247656,0.012145953,-0.010101185,0.0052118134,0.0063479883,-0.0067936825,-0.0074277204,-0.0036983986,-0.0042946707,-0.008368909,-0.00838948,-0.0066125956,-0.007007885,-0.008091341,-0.0064292243,85154_MV.wav,1
-467.05768,75.61284,51.441868,42.744778,37.447628,33.103466,29.290472,25.726032,22.430632,19.397114,16.5275,13.800985,11.21279,0.079593346,0.045955967,-0.01675704,-0.011854873,-0.005203822,-0.0033083628,-0.004292817,-0.004182753,-0.0004318559,0.0014182769,0.0011458247,0.0019513019,0.0036893683,-0.01345168,0.0015717355,-0.0099071385,-0.008099957,-0.0008293207,-0.0018574247,-0.0012818333,-0.0016163518,0.00062289793,0.0013636696,0.00058828725,0.0009914896,0.001792157,85154_PV.wav,1
-480.87006,60.26021,45.93664,39.243298,35.427414,31.97916,28.475574,25.193638,22.255709,19.482748,16.700958,14.051038,11.650538,0.20885226,0.21569294,0.08874148,0.028599115,0.02440544,0.031339888,0.019582223,0.011403698,0.016909463,0.020282727,0.014472097,0.01124847,0.015979055,-0.19503218,-0.072258286,-2.5806756e-05,-0.013629542,0.0030739142,0.0053820787,0.0010607297,0.0019032927,0.0048141233,0.0035845535,0.0005028344,-0.0015809474,-0.00054008455,85154_TV.wav,1
-448.33368,86.660515,55.701717,43.550488,37.491512,32.475815,27.915483,23.976995,20.661783,17.865356,15.380313,13.174354,11.217742,-0.11097212,-0.071648024,-0.014234441,-0.0066026794,-0.004498924,-0.0029638126,0.00252796,0.0070486674,0.007831056,0.00761732,0.0077931513,0.007529696,0.003956369,-0.0013789141,0.001089825,0.0035289547,-0.003958425,-0.00453936,-0.0011369529,-0.005432823,-0.010365158,-0.00863933,-0.0071395617,-0.009125242,-0.010362146,-0.007193653,85155_AV.wav,1
-441.09445,92.272285,57.198406,43.140003,37.468605,33.46692,29.358343,25.689962,22.512983,19.623901,16.811968,14.193596,11.740983,0.28442365,0.15112554,-0.016338294,-0.038413327,-0.020225927,-0.014814635,-0.029460197,-0.03382414,-0.025154237,-0.017012216,-0.017617552,-0.016371667,-0.007456366,-0.042188574,-0.02407909,-0.018625004,-0.01199268,-0.0023141727,-0.0060028154,-0.0047430615,0.00041507496,0.0003777884,-0.001388033,-0.0010632216,-0.0011264151,-0.0017559283,85157_AV.wav,1
-435.0596,87.38359,53.729935,41.63901,35.74134,32.06228,28.146914,24.59868,21.861,19.434076,16.783686,14.25199,12.130875,0.053689912,0.017618164,-0.00885322,-0.001729948,-0.0007288338,-0.00051148544,-0.00061714224,-0.0003529114,-0.0003484345,-0.0005931033,-0.00028091192,0.0005526427,0.0012227619,-0.017859818,-0.007361023,-0.0026955574,-0.0038682886,-0.0015375844,-0.00053996505,-0.0008703945,-0.00081976276,0.00040865914,0.0012197344,0.0009581841,0.000575653,0.0005586778,85157_MV.wav,1
-420.91412,94.60615,53.030025,39.80933,34.603996,31.116686,27.355858,24.202353,21.665203,19.439997,17.15134,14.973137,12.999256,0.0908566,0.04754346,-0.0074433447,-0.009154684,-0.0028343166,-0.00054288236,-0.003990458,-0.005119337,-0.0031738954,-0.0016288066,-0.0019212568,-0.0008390552,0.0022976024,-0.02711831,-0.011953462,-0.0021722852,0.0034201387,0.00403927,0.0023169299,0.0018370503,0.0032575976,0.0036139935,0.0031648383,0.0025225864,0.0011096576,-0.0002909575,85157_PV.wav,1
-451.93893,78.118095,51.678917,41.409134,35.75229,32.04582,28.067966,24.561287,21.89975,19.571058,16.952425,14.399029,12.249362,0.033468567,0.039147448,-0.0009826572,-0.013542442,-0.0023554221,0.0011769913,-0.0049707745,-0.009504789,-0.004784496,-0.0008147872,-0.0045894943,-0.008317201,-0.006645936,0.024163054,0.013612619,-0.0021523107,-0.004515788,0.0005005532,0.002490269,-0.0003466376,-0.0013904889,0.00032509625,0.000672165,-0.0012426557,-0.0024316339,-0.0019733731,85157_TV.wav,1
-449.0111,74.65605,53.647438,43.6651,38.0006,33.4478,29.172907,25.21063,21.582426,18.243977,15.100117,12.191083,9.528584,-0.014825951,-0.008716305,-0.007854664,-0.012880947,-0.007895362,-0.0025674233,-0.00079485413,9.567161e-05,0.0028650353,0.005165705,0.005518954,0.0056438036,0.0067102048,-0.008209532,-0.0005754235,0.0031511004,0.0011916073,0.00022059666,0.00027309608,-0.00055890786,-0.001502362,-0.0018354267,-0.0019808789,-0.0023691421,-0.0022155556,-0.0015480653,85159_AV.wav,1
-445.4932,89.86166,60.07458,47.851254,41.027653,35.288845,29.79479,24.786535,20.355852,16.383072,12.680937,9.400372,6.606117,0.04196226,0.026262958,-0.012136069,-0.004841548,0.0026732367,0.00060808106,-0.0013838431,0.0013327957,0.0042669005,0.0035300506,0.002376861,0.0030644245,0.0041974983,0.018898647,0.015896702,-0.01297769,-0.018428912,-0.0070194844,-0.0033224302,-0.005411795,-0.0068345172,-0.0017195905,0.0013917087,-0.00049223495,-0.0012644746,0.0007110995,85159_MV.wav,1
-469.9811,87.0127,57.369118,45.83662,39.06178,33.94774,28.997065,24.479565,20.591862,17.103949,13.683945,10.655308,8.242367,0.25342807,0.26178524,0.08202505,-0.0033414818,0.01461416,0.020174962,-0.009564933,-0.014991107,0.0005159337,-0.00091270835,-0.011320995,-0.011278196,-0.005457321,0.06551619,0.03443515,-0.06484207,-0.08899675,-0.052126095,-0.038937636,-0.045627937,-0.033752244,-0.014288403,-0.0056030108,-0.004901258,7.460296e-05,0.01046865,85161_AV.wav,0
-431.79874,89.190605,55.770153,42.772728,37.394936,32.861916,28.489872,24.672342,21.500929,18.716698,16.02452,13.420304,11.077536,0.38717276,0.2881941,0.021501178,-0.038928628,-0.008043384,0.0024855102,-0.01875462,-0.030884052,-0.022308882,-0.01417551,-0.021807367,-0.026674317,-0.014892226,-0.14751016,-0.07900693,-0.049933866,-0.029006438,0.005984622,-0.0080836145,-0.015242834,-0.0005272375,0.004638339,0.0006102555,-0.0018707241,0.00060530676,0.0037147673,85161_MV.wav,0
-424.99048,92.78879,56.980343,43.49366,37.961197,33.143963,28.281994,23.97794,20.338964,17.147314,13.994537,11.193966,8.854983,0.30100685,0.22900686,0.018847983,-0.019263102,-0.0015683667,0.0016472734,-0.01337999,-0.019128056,-0.012893373,-0.007383822,-0.013039436,-0.016285894,-0.0091002155,-0.07890416,-0.01432041,-0.0073143593,-0.04215946,-0.00884668,0.0019176583,-0.00916003,-0.011479526,-0.00015780232,0.0036886192,-0.0012884513,-0.0019433324,0.003701041,85161_PV.wav,0
-469.37933,75.652,52.213768,41.842293,36.579876,32.409462,28.440907,24.917078,21.769367,18.855011,16.004019,13.350436,10.943437,0.28349724,0.1943161,0.0072472612,-0.01795865,-0.008297586,-0.0067165685,-0.014462649,-0.012060502,-0.0035042232,0.0025514234,-0.00080683804,-0.0020543216,0.006743604,-0.14763083,-0.053407367,-0.013631629,-0.020534035,-0.0046169017,-0.007842318,-0.007939151,-0.0075003123,-0.0075071245,-0.005562705,-0.0026766122,-0.0007200187,-0.00010367125,85161_TV.wav,0
-442.45807,90.574265,56.53016,44.81014,38.650303,33.83356,29.365658,25.298904,21.623386,18.295624,15.199033,12.339196,9.759917,0.07674942,0.034503844,-0.007417158,-0.0038541425,-0.0036257,-0.0027295216,-0.0053993785,-0.0055587366,-0.004475691,-0.0043787058,-0.0050130934,-0.004702879,-0.0025444438,-0.040715076,-0.012999135,0.0019809918,0.0020201548,0.003293833,-5.5023636e-05,-0.00062591786,0.002366822,0.002164166,-0.00033992805,-0.0011688882,-0.0005023247,-0.00034966756,85162_AV.wav,0
-452.38632,77.48055,48.22736,39.04032,34.16075,30.850082,26.807821,23.175997,20.473076,18.17839,15.5066595,12.929674,10.920873,-0.016855318,-0.0035661568,-0.0038119722,-0.008785047,-0.004748086,-0.0030723347,-0.003005551,-0.0015116548,0.0011521383,0.0021137812,0.00135797,0.0008551906,0.0013341927,0.0406734,0.027638547,-0.004608221,-0.007780425,-0.00024946372,0.0005320994,-0.0040889075,-0.0053445594,-0.0041555185,-0.0037099721,-0.004171176,-0.003846718,-0.0022780208,85162_MV.wav,0
-427.69037,91.40838,51.74928,41.36655,35.998623,31.843954,27.621033,24.002184,21.04568,18.48025,15.789644,13.241216,11.078203,0.06477592,0.03583559,-0.015953276,-0.009759621,-0.0015517644,-0.0003727115,-0.0012902011,-0.0008969767,0.0009953261,0.00061497116,-0.00075157935,-0.00034944236,0.0012744716,-0.012715622,0.00015110662,-0.0081502665,-0.0048006526,-0.00198464,-0.0038364448,-0.0048269993,-0.004392452,-0.0018275385,-0.00056999933,-0.0006667529,0.00014103696,0.0013535487,85162_PV.wav,0
-449.5141,71.57295,46.467735,38.513184,33.671116,30.233736,26.774467,23.660604,21.003302,18.630266,16.234894,13.949393,11.884713,-0.0037244707,0.007181781,0.0056129666,-9.14999e-05,0.001810292,0.00135869,0.000116052135,0.0010734602,0.002038258,0.00021929132,-0.0015582729,-0.00085203646,0.00049484917,0.01794789,0.01807584,-0.001373634,-0.0066897804,-0.0023705806,-0.0004290497,-0.0034740288,-0.004864035,-0.0028602248,-0.0012143776,-0.001516225,-0.0020421643,-0.0018741093,85162_TV.wav,0
-407.04227,99.7431,51.032925,37.634617,33.416412,29.989473,26.464045,23.630257,21.388954,19.446283,17.479662,15.595132,13.84306,0.24825543,0.13427348,-0.011249386,-0.028549163,-0.01748326,-0.009231846,-0.01926879,-0.023572909,-0.016140908,-0.009597327,-0.012767533,-0.015206087,-0.009764381,0.0074135265,0.009200938,5.8043643e-05,-0.006084398,0.0009555706,0.002636196,0.00043846926,-0.00045979663,0.00044800702,0.0005305188,-0.0004918303,-0.0015576025,-0.0022845357,85163_AV.wav,0
-433.22647,89.63094,56.251335,42.17513,36.510136,32.656635,28.388716,24.631235,21.64761,18.995691,16.215801,13.585005,11.351625,0.038769804,0.01579585,-0.0010341317,-0.000105088584,-0.0017962585,-0.0003342983,-0.0020300052,-0.0034414884,-0.0026127272,-0.0018944148,-0.0024908087,-0.0026009053,-0.0015630948,-0.005107561,-0.0051944503,-0.0017084074,-0.0025643473,-0.0008930951,0.00011680402,-0.00050042063,0.00011554751,0.0006451528,0.00097163144,0.0005457434,0.0003184598,0.00051851367,85163_MV.wav,0
-479.54636,56.9886,44.557457,38.76318,34.62294,31.258305,27.993757,25.00267,22.260952,19.646856,17.087847,14.6330385,12.335159,0.124656945,0.07916171,0.0032826394,-0.008815654,-0.0045175035,3.4583095e-06,-0.0053627184,-0.008726193,-0.0064391396,-0.004044141,-0.0057544415,-0.007117083,-0.0047303583,-0.08972506,-0.038186193,0.00304928,0.0031069547,0.0030517308,0.001067051,0.0037370115,0.0061825216,0.0053052683,0.0027714074,0.0022109835,0.002425945,0.0015223079,85163_PV.wav,0
-473.3628,72.32809,51.047974,40.387184,34.93866,31.140762,27.754051,24.754713,22.08986,19.682575,17.340816,15.084743,12.974835,0.026844012,0.0071404525,-0.0069474396,-0.0056023514,-0.0055245305,-0.0026188225,-0.0010328884,0.0017058405,0.004743111,0.005467975,0.0037420616,0.00373405,0.0052851317,0.0106619885,0.010298431,0.00028125034,0.0020607049,0.0016031709,0.00034707764,-0.0014892933,-0.0033792956,-0.003923009,-0.0043493924,-0.0040594963,-0.003715698,-0.0034660446,85163_TV.wav,0
-451.62906,77.760544,53.484905,42.45209,37.15439,32.914253,28.905254,25.275856,22.105247,19.193071,16.340706,13.681601,11.274196,-0.045545023,-0.0811812,-0.016337108,0.030887336,0.015782114,0.0021486692,0.012572328,0.030425964,0.028176399,0.018330356,0.020582352,0.025657928,0.017287245,-0.10081527,-0.0390789,-0.0028938998,-0.018812858,-0.003575935,0.0011993399,-0.0038765979,-0.0071850964,-0.0026076564,1.44259175e-05,-0.0045690257,-0.007900545,-0.0060672318,85164_AV.wav,1
-479.8982,48.61008,39.423508,33.970623,30.927538,28.30028,25.678783,23.184395,20.843378,18.579754,16.387297,14.290295,12.283821,0.028244456,0.023695782,-0.0013220424,-0.008455313,-0.004765517,-0.0031923496,-0.005030975,-0.005362388,-0.0024981967,-0.0009959127,-0.001888464,-0.0015391052,0.00041962403,-0.0031233574,-0.0038647705,-0.0073626037,-0.010851823,-0.0058733933,-0.0023310322,-0.0048963614,-0.00500089,-0.0019765962,-0.00098057,-0.0019636143,-0.0016620563,-0.00010495221,85164_MV.wav,1
-438.51956,75.69922,47.213554,39.126846,34.18095,30.80071,27.155602,23.953104,21.272377,18.908773,16.442522,14.073971,11.968409,0.07408942,0.051804475,-0.0004962794,-0.0020959727,0.0034472512,0.0006360088,-0.0021439411,-0.0030243846,-0.0030382157,-0.0020480608,-0.0029432697,-0.0033336196,-0.0022345835,-0.0081474045,-0.0027029086,-0.005616248,-0.0039062286,0.0028210422,0.0021561773,0.0011703249,0.0022262216,0.003522977,0.0030700462,0.0016441627,0.0016082413,0.0024112773,85164_PV.wav,1
-478.44138,62.548733,43.416504,36.856316,32.808186,29.623913,26.659622,23.900602,21.353806,18.999136,16.71792,14.548892,12.490408,0.074167795,0.037824962,-0.007965401,-0.009233311,-0.005364622,-0.0024313813,-0.0053162808,-0.006947213,-0.0042949137,-0.0024995513,-0.0037160865,-0.004076983,-0.0011157213,0.0018622115,-0.010842074,-0.00997952,0.0020652916,0.0015524534,-0.00047231565,-0.0002842775,0.00082684675,0.0009791265,0.0001606675,0.00027440483,0.00050342374,-0.00031770766,85164_TV.wav,1
-459.8507,79.922775,56.228676,45.68104,39.653736,34.53874,29.649075,25.130579,21.03595,17.26843,13.709832,10.477114,7.6317964,0.034858454,0.037227795,0.025074216,0.021630505,0.012243661,0.00553212,0.0039545083,0.0012211226,-0.0015384525,-0.0035131567,-0.0052290233,-0.0058491025,-0.006408688,-0.06927034,-0.057344534,-0.009155968,-0.0041008266,-0.0049521094,-0.0028001072,-0.0010419943,0.00088539365,0.0014523531,0.0014885297,0.0019922622,0.0019797473,0.0020604467,85165_AV.wav,0
-437.27173,92.504166,57.62092,45.407352,38.728195,33.918015,28.886639,24.33402,20.651752,17.437218,14.122731,11.032167,8.493893,0.03428624,0.010921716,-0.01982091,-0.013447609,-0.0070973397,-0.004216288,-0.003882962,-0.0016939119,0.001804207,0.0036723914,0.0038646865,0.0047323587,0.0060246927,0.034773123,0.019068234,-0.0043943375,-0.0051428652,-0.001632255,0.000101601516,-0.0017058478,-0.0024333058,-0.00084693986,-0.00034185534,-0.00156474,-0.0021353695,-0.0011256731,85165_MV.wav,0
-397.48633,106.35484,52.23225,40.49474,35.49352,31.471481,27.451908,24.015108,21.177612,18.727808,16.277714,13.977647,11.906651,0.11476459,0.05520335,-0.0047292155,-0.004751311,-0.0003756045,-0.0003084014,-0.005614453,-0.008346008,-0.004387322,-0.0019570934,-0.004089833,-0.0052028983,-0.0026811447,-0.004581983,0.013213404,-0.0018488102,-0.005900098,-0.0022604284,-0.0015754845,-0.0032696233,-0.0058565103,-0.0038490167,-0.0021649315,-0.0023725887,-0.0025810183,-0.0013781443,85166_AV.wav,1
-449.6172,78.248856,52.356197,42.102905,36.607857,32.687775,28.351227,24.455036,21.503428,18.872726,15.968406,13.239964,11.050394,0.087347455,0.048504468,0.00088878756,-0.0059637283,0.0007547926,0.0027347691,-0.0067126206,-0.010722533,-0.006659145,-0.0034638396,-0.005679942,-0.008545844,-0.008712051,0.04016713,0.017774213,-0.0110773565,-0.010169015,-0.00534723,-0.0020097245,-0.004544936,-0.004830815,-0.00253647,-0.0017205434,-0.003147125,-0.0031130493,-0.0008243619,85166_MV.wav,1
-457.8626,80.67443,53.630344,42.068985,36.393425,32.224693,28.186201,24.52663,21.44622,18.694159,15.964753,13.408286,11.166302,0.044395827,0.031359527,-0.00019025047,-0.00086109195,0.0012360371,0.00073252263,-0.0002794037,-0.00051053974,0.0011993907,0.0012237721,0.00014522907,0.00035690452,0.0012161353,-0.034101643,-0.01736384,-0.0070144837,-0.0033703155,0.0005695887,-0.0012759264,-0.0011208231,0.00039274534,0.0010918177,0.00012204173,-0.0012700224,-0.00091069215,5.596685e-06,85166_PV.wav,1
-451.9814,83.178474,53.337765,42.39794,36.679707,32.476048,28.538523,25.062275,22.025097,19.261145,16.566212,14.04907,11.747252,-0.026730532,-0.00795456,-0.009918821,-0.0105137285,-0.0020029987,-0.0019545692,-0.002945664,-0.0008191257,0.00091879687,0.00058272324,0.0003765156,0.0019264193,0.0035441485,-0.06192173,-0.022036647,-0.002922956,-0.0040466925,0.0018161908,-0.00034570968,0.0001820479,0.0017744722,0.0014453598,-3.138976e-05,-0.0003546433,0.000761367,0.00119361,85166_TV.wav,1
-469.79706,75.80995,52.948837,43.003662,37.421272,33.139935,28.835094,24.980438,21.636438,18.485014,15.355613,12.476333,10.014466,-0.6010492,-0.17537993,-0.005677673,0.009667868,0.0509512,0.035502482,0.039379314,0.061688464,0.06987274,0.05349929,0.039452504,0.029290346,0.01235215,-0.3593087,-0.17033178,-0.001766186,-0.004091039,0.013149913,0.008085112,2.6238116e-05,0.014000153,0.018948274,0.014970357,0.021983135,0.030976525,0.027082697,85167_PV.wav,1
-479.33084,57.543964,45.974747,39.444138,35.18609,31.517136,27.856348,24.503757,21.557058,18.700447,15.789092,13.132992,10.813526,0.15472123,0.13336867,-0.025791505,-0.07648431,-0.018354207,0.00086852687,-0.0137348445,-0.01609961,0.0031992723,0.017424362,0.012133815,0.010237371,0.021588136,0.05991127,0.03024021,-0.09352167,-0.07837257,-0.034233052,-0.037748285,-0.04915522,-0.04580649,-0.035132404,-0.025762161,-0.023332838,-0.018964496,-0.012753762,85167_TV.wav,1
-437.7495,83.09379,51.961876,41.34376,35.19387,31.404612,27.716036,24.444895,21.682367,19.221731,16.768497,14.437456,12.304174,-0.041933723,-0.016696539,-0.025227945,-0.008257427,0.00074378983,-9.321116e-05,0.0032344817,0.0067672525,0.0075990586,0.0061565777,0.0061489367,0.008474972,0.008677061,-0.03884135,-0.010431825,0.0034951281,-0.0066786404,0.0011664924,0.0020582653,-0.0019822188,-0.002629038,-0.00018593433,0.00068949827,-0.00014727192,-0.000944365,-0.00033144988,85168_AV.wav,1
-465.39783,86.621155,59.064407,47.449123,40.883953,35.7991,30.783672,26.158167,21.97562,18.165466,14.573135,11.242903,8.2902565,-0.18788926,-0.053764284,0.012504364,-0.017026026,-0.00013708242,-0.0005132739,-0.0013663864,0.0028763772,0.008308084,0.0077484353,0.0057760086,0.0062748273,0.00783129,-0.019778695,0.010821126,0.0072311517,-0.0014638545,0.0066790613,0.0059835613,-0.00016679637,-0.0017103326,5.6261382e-05,-0.0020195206,-0.0046585095,-0.0049039675,-0.00392269,85168_MV.wav,1
